business_area,division_code,division_label_ko,case_type_code,case_type_label_ko,supported,namespace,param_key,label_ko,widget,storage,required,source
IP,DOM,Text,PATENT,Text,Y,domestic_patent,opposition_decision_date,Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,opposition_decision_result,Text Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,opposition_no,Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,parent_application_date,Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,parent_application_no,Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,pct_deadline,PCTText,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,priority_claimed,Text Text,select_yn,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,priority_date,Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,priority_no,Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,priority_refiling_deadline,Text Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,proposal_title,Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,public_notice_exception,Text,select_yn,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,publication_date,Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,publication_no,Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,reexam_decision_date,Text Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,reexam_rejection_received,Text Text Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,reexam_request_date,Text Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,reexam_request_deadline,Text Text Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,reg_deadline,Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,reg_decision_date,Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,reg_decision_received,Text Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,reg_penalty_deadline,Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,registration_date,Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,registration_no,Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,rejection_date,Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,rejection_received_date,Text Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,retained_date,Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,sequence_listing,Text Text,select_yn,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,spec_pages,Text Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,stand_reason,Text,select_stand_reason,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,tech_transfer,Text Text,select_yn,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,term_expiry_date,Text Text Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,title_en,Text Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,title_ko,Text Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,abandon_date,Text/Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,abandon_reason,Text/Text Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,appeal_date,Text Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,appeal_deadline,Text Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,appeal_decision_date,Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,appeal_decision_result,Text Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,appeal_no,Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,applicant_contact,Text Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,applicant_name,Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,application_classes,Text Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,application_date,Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,application_goods,Text,textarea,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,application_no,Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,assignee1,Text(1),text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,assignee2,Text(2),text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,attorney,Text,text,matter_custom_field(namespace=domestic_trademark).data,Y,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,cancellation_decision_result,Text Text Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,cancellation_request_date,Text Text Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,client_id,,,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS (extra_allowed)
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,client_mgmt_no,Text Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,client_name,Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,complete_date,Text/Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,department,Text,select_department,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,draft_sent_date,Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,drawing_handler,Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,exhibition_date,Text Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,expedited_decision_date,Text Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,expedited_request_date,Text Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,filing_deadline,Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,filing_type,Text,select_tm_filing_type,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,foreign_filing_date,Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,foreign_filing_deadline,Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,gazette_date,Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,gazette_decision_date,Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,gazette_decision_received,Text Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,gazette_no,Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,handler,Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,image,Text/Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,inhouse_status,Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,manager,Text,text,matter_custom_field(namespace=domestic_trademark).data,Y,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,memo2,Text,textarea,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,misc,Text,textarea,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,opposition_date,Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,opposition_decision_date,Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,opposition_decision_result,Text Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,opposition_no,Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,original_registration_date,Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,original_registration_no,Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,parent_application_date,Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,parent_application_no,Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,priority_claimed,Text Text,select_yn,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,priority_date,Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,priority_no,Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,proposal_title,Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,publication_date,Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,publication_no,Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,reg_deadline,Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,reg_decision_date,Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,reg_decision_received,Text Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,reg_extension_date,Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,registrant_name,Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,registration_classes,Text Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,registration_date,Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,registration_goods,Text Text,textarea,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,registration_no,Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,rejection_date,Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,rejection_received_date,Text Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,retained_date,Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,right_type,Text,select_tm_right_type,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,tm_registration_payment_term,Text Text Text,select_tm_registration_payment_term,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,special_case_claimed,Text Text,select_yn,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,special_claim_doc_deadline,Text Text Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,stand_reason,Text,select_stand_reason,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,term_expiry_date,Text Text Text,date,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,tm_name,Text,text,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,DOM,Text,TRADEMARK,Text,Y,domestic_trademark,tm_type,Text,select_tm_type,matter_custom_field(namespace=domestic_trademark).data,,app/blueprints/case/helpers.py:DOMESTIC_TRADEMARK_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,abandon_date,Text/Text,date,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,abandon_reason,Text/Text Text,text,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,app_route,Text,select_app_route,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,appeal_date,Text Text,date,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,appeal_deadline,Text Text,date,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,appeal_decision_date,Text,date,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,appeal_decision_result,Text Text,text,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,appeal_no,Text,text,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,applicant_name,Text,text,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,application_date,Text,date,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,application_no,Text,text,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,apply_plan_date,Text,date,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,article_name,Text Text Text Text,text,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,assignee1,Text(1),text,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,assignee2,Text(2),text,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,attorney,Text,text,matter_custom_field(namespace=incoming_design).data,Y,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,basic_application_date,Text,date,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,basic_application_no,Text,text,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,basic_registration_date,Text,date,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,basic_registration_no,Text,text,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,claims,Text,textarea,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,client_id,,,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS (extra_allowed)
IP,INC,Text,DESIGN,Text,Y,incoming_design,client_name,Text,text,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,complete_date,Text/Text,date,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,creator_name,Text,text,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,department,Text,select_department,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,design_publication_request,Text,select_yn,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
IP,INC,Text,DESIGN,Text,Y,incoming_design,drawing_handler,Text,text,matter_custom_field(namespace=incoming_design).data,,app/blueprints/case/helpers.py:INCOMING_DESIGN_FIELDS
